"TimeStamp","NameFile","LengthTrack","Error %","Nquadrants","WindowsTime","SpeedLimit","Algorithm","Error Meter"
"2017-02-20 17:46:21","Sensor_record_20170125_151552_AndroSensor.csv",550,27.6488539151,4,5,70,"Backtrack",152.0686965333
"2017-02-20 17:46:22","Sensor_record_20170125_151552_AndroSensor.csv",550,27.6488539151,4,5,90,"Backtrack",152.0686965333
"2017-02-20 17:46:24","Sensor_record_20170125_151552_AndroSensor.csv",550,27.6488539151,4,1,30,"Backtrack",152.0686965333
"2017-02-20 17:46:25","Sensor_record_20170125_151552_AndroSensor.csv",550,27.6488539151,4,1,50,"Backtrack",152.0686965333
"2017-02-20 17:46:26","Sensor_record_20170125_151552_AndroSensor.csv",550,27.6488539151,4,1,70,"Backtrack",152.0686965333
"2017-02-20 17:46:28","Sensor_record_20170125_151552_AndroSensor.csv",550,27.6488539151,4,1,90,"Backtrack",152.0686965333
"2017-02-20 17:46:28","Sensor_record_20170125_151552_AndroSensor.csv",550,27.6488539151,8,20,30,"Backtrack",152.0686965333
"2017-02-20 17:46:29","Sensor_record_20170125_151552_AndroSensor.csv",550,27.6488539151,8,20,50,"Backtrack",152.0686965333
"2017-02-20 17:46:29","Sensor_record_20170125_151552_AndroSensor.csv",550,27.6488539151,8,20,70,"Backtrack",152.0686965333
"2017-02-20 17:46:29","Sensor_record_20170125_151552_AndroSensor.csv",550,27.6488539151,8,20,90,"Backtrack",152.0686965333
"2017-02-20 17:46:30","Sensor_record_20170125_151552_AndroSensor.csv",550,27.6488539151,8,10,30,"Backtrack",152.0686965333
"2017-02-20 17:46:30","Sensor_record_20170125_151552_AndroSensor.csv",550,27.6488539151,8,10,50,"Backtrack",152.0686965333
"2017-02-20 17:46:31","Sensor_record_20170125_151552_AndroSensor.csv",550,27.6488539151,8,10,70,"Backtrack",152.0686965333
"2017-02-20 17:46:31","Sensor_record_20170125_151552_AndroSensor.csv",550,27.6488539151,8,10,90,"Backtrack",152.0686965333
"2017-02-20 17:46:32","Sensor_record_20170125_151552_AndroSensor.csv",550,27.6488539151,8,5,30,"Backtrack",152.0686965333
"2017-02-20 17:46:34","Sensor_record_20170125_151552_AndroSensor.csv",550,27.6488539151,8,5,50,"Backtrack",152.0686965333
"2017-02-20 17:46:35","Sensor_record_20170125_151552_AndroSensor.csv",550,27.6488539151,8,5,70,"Backtrack",152.0686965333
"2017-02-20 17:46:36","Sensor_record_20170125_151552_AndroSensor.csv",550,27.6488539151,8,5,90,"Backtrack",152.0686965333
"2017-02-20 17:46:38","Sensor_record_20170125_151552_AndroSensor.csv",550,27.6488539151,8,1,30,"Backtrack",152.0686965333
"2017-02-20 17:46:39","Sensor_record_20170125_151552_AndroSensor.csv",550,27.6488539151,8,1,50,"Backtrack",152.0686965333
"2017-02-20 17:46:41","Sensor_record_20170125_151552_AndroSensor.csv",550,27.6488539151,8,1,70,"Backtrack",152.0686965333
"2017-02-20 17:46:42","Sensor_record_20170125_151552_AndroSensor.csv",550,27.6488539151,8,1,90,"Backtrack",152.0686965333
"2017-02-20 17:46:43","Sensor_record_20170125_151552_AndroSensor.csv",550,24.4970105234,2,20,30,"BestDecision",134.7335578788
"2017-02-20 17:46:43","Sensor_record_20170125_151552_AndroSensor.csv",550,38.8402737881,2,20,50,"BestDecision",213.6215058344
"2017-02-20 17:46:44","Sensor_record_20170125_151552_AndroSensor.csv",550,66.8793447019,2,20,70,"BestDecision",367.8363958605
"2017-02-20 17:46:45","Sensor_record_20170125_151552_AndroSensor.csv",550,83.6087327205,2,20,90,"BestDecision",459.8480299626
"2017-02-20 17:46:46","Sensor_record_20170125_151552_AndroSensor.csv",550,27.5026033868,2,10,30,"BestDecision",151.2643186275
"2017-02-20 17:46:47","Sensor_record_20170125_151552_AndroSensor.csv",550,31.7100038169,2,10,50,"BestDecision",174.4050209932
"2017-02-20 17:46:48","Sensor_record_20170125_151552_AndroSensor.csv",550,38.1871999433,2,10,70,"BestDecision",210.029599688
"2017-02-20 17:46:49","Sensor_record_20170125_151552_AndroSensor.csv",550,45.9848549567,2,10,90,"BestDecision",252.9167022616
"2017-02-20 17:46:51","Sensor_record_20170125_151552_AndroSensor.csv",550,26.5171974375,2,5,30,"BestDecision",145.844585906
"2017-02-20 17:46:52","Sensor_record_20170125_151552_AndroSensor.csv",550,26.9429760835,2,5,50,"BestDecision",148.1863684593
"2017-02-20 17:46:54","Sensor_record_20170125_151552_AndroSensor.csv",550,28.2769844156,2,5,70,"BestDecision",155.5234142857
"2017-02-20 17:46:56","Sensor_record_20170125_151552_AndroSensor.csv",550,30.3998918114,2,5,90,"BestDecision",167.1994049625
"2017-02-20 17:47:03","Sensor_record_20170125_151552_AndroSensor.csv",550,27.2587113886,2,1,30,"BestDecision",149.9229126375
"2017-02-20 17:47:10","Sensor_record_20170125_151552_AndroSensor.csv",550,27.0425821022,2,1,50,"BestDecision",148.7342015619
"2017-02-20 17:47:18","Sensor_record_20170125_151552_AndroSensor.csv",550,26.8626360289,2,1,70,"BestDecision",147.7444981591
"2017-02-20 17:47:25","Sensor_record_20170125_151552_AndroSensor.csv",550,26.7196042182,2,1,90,"BestDecision",146.9578232003
"2017-02-20 17:47:26","Sensor_record_20170125_151552_AndroSensor.csv",550,24.4970105234,4,20,30,"BestDecision",134.7335578788
"2017-02-20 17:47:26","Sensor_record_20170125_151552_AndroSensor.csv",550,38.8402737881,4,20,50,"BestDecision",213.6215058344
"2017-02-20 17:47:27","Sensor_record_20170125_151552_AndroSensor.csv",550,66.8793447019,4,20,70,"BestDecision",367.8363958605
"2017-02-20 17:47:28","Sensor_record_20170125_151552_AndroSensor.csv",550,83.6087327205,4,20,90,"BestDecision",459.8480299626
"2017-02-20 17:47:28","Sensor_record_20170125_151552_AndroSensor.csv",550,14.6499549802,4,10,30,"BestDecision",80.574752391
"2017-02-20 17:47:29","Sensor_record_20170125_151552_AndroSensor.csv",550,10.1277336336,4,10,50,"BestDecision",55.702534985
"2017-02-20 17:47:29","Sensor_record_20170125_151552_AndroSensor.csv",550,13.9329661107,4,10,70,"BestDecision",76.6313136089
"2017-02-20 17:47:30","Sensor_record_20170125_151552_AndroSensor.csv",550,22.1199197373,4,10,90,"BestDecision",121.6595585552
"2017-02-20 17:47:30","Sensor_record_20170125_151552_AndroSensor.csv",550,20.0911224046,4,5,30,"BestDecision",110.5011732251
"2017-02-20 17:47:30","Sensor_record_20170125_151552_AndroSensor.csv",550,15.0579887811,4,5,50,"BestDecision",82.8189382958
"2017-02-20 17:47:31","Sensor_record_20170125_151552_AndroSensor.csv",550,10.0366597985,4,5,70,"BestDecision",55.2016288916
"2017-02-20 17:47:32","Sensor_record_20170125_151552_AndroSensor.csv",550,5.0623848924,4,5,90,"BestDecision",27.8431169082
"2017-02-20 17:47:34","Sensor_record_20170125_151552_AndroSensor.csv",550,26.2461453427,4,1,30,"BestDecision",144.3537993851
"2017-02-20 17:47:35","Sensor_record_20170125_151552_AndroSensor.csv",550,25.3180945452,4,1,50,"BestDecision",139.2495199984
"2017-02-20 17:47:36","Sensor_record_20170125_151552_AndroSensor.csv",550,24.3964699275,4,1,70,"BestDecision",134.1805846011
"2017-02-20 17:47:38","Sensor_record_20170125_151552_AndroSensor.csv",550,23.4820281477,4,1,90,"BestDecision",129.1511548125
"2017-02-20 17:47:38","Sensor_record_20170125_151552_AndroSensor.csv",550,3.5233065419,8,20,30,"BestDecision",19.3781859806
"2017-02-20 17:47:39","Sensor_record_20170125_151552_AndroSensor.csv",550,23.0018218567,8,20,50,"BestDecision",126.5100202119
"2017-02-20 17:47:39","Sensor_record_20170125_151552_AndroSensor.csv",550,43.1298147725,8,20,70,"BestDecision",237.2139812488
"2017-02-20 17:47:39","Sensor_record_20170125_151552_AndroSensor.csv",550,63.290639353,8,20,90,"BestDecision",348.0985164416
"2017-02-20 17:47:40","Sensor_record_20170125_151552_AndroSensor.csv",550,16.5703035261,8,10,30,"BestDecision",91.1366693933
"2017-02-20 17:47:40","Sensor_record_20170125_151552_AndroSensor.csv",550,14.2300369614,8,10,50,"BestDecision",78.2652032879
"2017-02-20 17:47:41","Sensor_record_20170125_151552_AndroSensor.csv",550,18.2762056606,8,10,70,"BestDecision",100.5191311334
"2017-02-20 17:47:41","Sensor_record_20170125_151552_AndroSensor.csv",550,25.8679760172,8,10,90,"BestDecision",142.2738680948
"2017-02-20 17:47:42","Sensor_record_20170125_151552_AndroSensor.csv",550,20.0911224046,8,5,30,"BestDecision",110.5011732251
"2017-02-20 17:47:42","Sensor_record_20170125_151552_AndroSensor.csv",550,15.0579887811,8,5,50,"BestDecision",82.8189382958
"2017-02-20 17:47:42","Sensor_record_20170125_151552_AndroSensor.csv",550,10.0366597985,8,5,70,"BestDecision",55.2016288916
"2017-02-20 17:47:43","Sensor_record_20170125_151552_AndroSensor.csv",550,5.0623848924,8,5,90,"BestDecision",27.8431169082
"2017-02-20 17:47:44","Sensor_record_20170125_151552_AndroSensor.csv",550,26.2974290951,8,1,30,"BestDecision",144.6358600231
"2017-02-20 17:47:45","Sensor_record_20170125_151552_AndroSensor.csv",550,25.4066322869,8,1,50,"BestDecision",139.7364775779
"2017-02-20 17:47:45","Sensor_record_20170125_151552_AndroSensor.csv",550,24.5249917186,8,1,70,"BestDecision",134.8874544525
"2017-02-20 17:47:46","Sensor_record_20170125_151552_AndroSensor.csv",550,23.6535312567,8,1,90,"BestDecision",130.0944219119
"2017-02-20 17:47:55","Sensor_record_20170125_151552_AndroSensor.csv",550,33.7517009811,2,20,30,"RandomDecision",185.6343553959
"2017-02-20 17:48:04","Sensor_record_20170125_151552_AndroSensor.csv",550,48.013040722,2,20,50,"RandomDecision",264.0717239712
"2017-02-20 17:48:13","Sensor_record_20170125_151552_AndroSensor.csv",550,64.8408585937,2,20,70,"RandomDecision",356.6247222651
"2017-02-20 17:48:22","Sensor_record_20170125_151552_AndroSensor.csv",550,82.6827183301,2,20,90,"RandomDecision",454.7549508156
"2017-02-20 17:48:31","Sensor_record_20170125_151552_AndroSensor.csv",550,27.1317283417,2,10,30,"RandomDecision",149.2245058793
"2017-02-20 17:48:40","Sensor_record_20170125_151552_AndroSensor.csv",550,30.3678696965,2,10,50,"RandomDecision",167.023283331
"2017-02-20 17:48:49","Sensor_record_20170125_151552_AndroSensor.csv",550,35.6686739316,2,10,70,"RandomDecision",196.1777066237
"2017-02-20 17:48:58","Sensor_record_20170125_151552_AndroSensor.csv",550,42.2642999846,2,10,90,"RandomDecision",232.4536499154
"2017-02-20 17:49:07","Sensor_record_20170125_151552_AndroSensor.csv",550,26.5781970538,2,5,30,"RandomDecision",146.1800837959
"2017-02-20 17:49:16","Sensor_record_20170125_151552_AndroSensor.csv",550,26.6061748809,2,5,50,"RandomDecision",146.3339618451
"2017-02-20 17:49:25","Sensor_record_20170125_151552_AndroSensor.csv",550,27.2310756132,2,5,70,"RandomDecision",149.7709158727
"2017-02-20 17:49:34","Sensor_record_20170125_151552_AndroSensor.csv",550,28.4135420247,2,5,90,"RandomDecision",156.2744811357
"2017-02-20 17:49:43","Sensor_record_20170125_151552_AndroSensor.csv",550,27.2678621496,2,1,30,"RandomDecision",149.9732418229
"2017-02-20 17:49:52","Sensor_record_20170125_151552_AndroSensor.csv",550,27.055539585,2,1,50,"RandomDecision",148.8054677175
"2017-02-20 17:50:01","Sensor_record_20170125_151552_AndroSensor.csv",550,26.8774944263,2,1,70,"RandomDecision",147.8262193446
"2017-02-20 17:50:11","Sensor_record_20170125_151552_AndroSensor.csv",550,26.7344115211,2,1,90,"RandomDecision",147.0392633663
"2017-02-20 17:50:20","Sensor_record_20170125_151552_AndroSensor.csv",550,33.7517009811,4,20,30,"RandomDecision",185.6343553959
"2017-02-20 17:50:29","Sensor_record_20170125_151552_AndroSensor.csv",550,48.013040722,4,20,50,"RandomDecision",264.0717239712
"2017-02-20 17:50:39","Sensor_record_20170125_151552_AndroSensor.csv",550,64.8408585937,4,20,70,"RandomDecision",356.6247222651
"2017-02-20 17:50:47","Sensor_record_20170125_151552_AndroSensor.csv",550,82.6827183301,4,20,90,"RandomDecision",454.7549508156
"2017-02-20 17:50:56","Sensor_record_20170125_151552_AndroSensor.csv",550,27.1317283417,4,10,30,"RandomDecision",149.2245058793
"2017-02-20 17:51:06","Sensor_record_20170125_151552_AndroSensor.csv",550,30.3678696965,4,10,50,"RandomDecision",167.023283331
"2017-02-20 17:51:15","Sensor_record_20170125_151552_AndroSensor.csv",550,35.6686739316,4,10,70,"RandomDecision",196.1777066237
"2017-02-20 17:51:24","Sensor_record_20170125_151552_AndroSensor.csv",550,42.2642999846,4,10,90,"RandomDecision",232.4536499154
"2017-02-20 17:51:33","Sensor_record_20170125_151552_AndroSensor.csv",550,26.5781970538,4,5,30,"RandomDecision",146.1800837959
"2017-02-20 17:51:42","Sensor_record_20170125_151552_AndroSensor.csv",550,26.6061748809,4,5,50,"RandomDecision",146.3339618451
"2017-02-20 17:51:51","Sensor_record_20170125_151552_AndroSensor.csv",550,27.2310756132,4,5,70,"RandomDecision",149.7709158727
"2017-02-20 17:52:00","Sensor_record_20170125_151552_AndroSensor.csv",550,28.4135420247,4,5,90,"RandomDecision",156.2744811357
"2017-02-20 17:52:09","Sensor_record_20170125_151552_AndroSensor.csv",550,27.2678621496,4,1,30,"RandomDecision",149.9732418229
"2017-02-20 17:52:17","Sensor_record_20170125_151552_AndroSensor.csv",550,27.055539585,4,1,50,"RandomDecision",148.8054677175
"2017-02-20 17:52:27","Sensor_record_20170125_151552_AndroSensor.csv",550,26.8774944263,4,1,70,"RandomDecision",147.8262193446
"2017-02-20 17:52:38","Sensor_record_20170125_151552_AndroSensor.csv",550,26.7344115211,4,1,90,"RandomDecision",147.0392633663
"2017-02-20 17:52:44","Sensor_record_20170125_151552_AndroSensor.csv",550,3.5233065419,8,20,30,"RandomDecision",19.3781859806
"2017-02-20 17:52:50","Sensor_record_20170125_151552_AndroSensor.csv",550,23.0018218567,8,20,50,"RandomDecision",126.5100202119
"2017-02-20 17:52:57","Sensor_record_20170125_151552_AndroSensor.csv",550,43.1298147725,8,20,70,"RandomDecision",237.2139812488
"2017-02-20 17:53:03","Sensor_record_20170125_151552_AndroSensor.csv",550,63.290639353,8,20,90,"RandomDecision",348.0985164416
"2017-02-20 17:53:10","Sensor_record_20170125_151552_AndroSensor.csv",550,16.5703035261,8,10,30,"RandomDecision",91.1366693933
"2017-02-20 17:53:16","Sensor_record_20170125_151552_AndroSensor.csv",550,14.2300369614,8,10,50,"RandomDecision",78.2652032879
"2017-02-20 17:53:22","Sensor_record_20170125_151552_AndroSensor.csv",550,18.2762056606,8,10,70,"RandomDecision",100.5191311334
"2017-02-20 17:53:29","Sensor_record_20170125_151552_AndroSensor.csv",550,25.8679760172,8,10,90,"RandomDecision",142.2738680948
"2017-02-20 17:53:38","Sensor_record_20170125_151552_AndroSensor.csv",550,26.5781970538,8,5,30,"RandomDecision",146.1800837959
"2017-02-20 17:53:47","Sensor_record_20170125_151552_AndroSensor.csv",550,26.6061748809,8,5,50,"RandomDecision",146.3339618451
"2017-02-20 17:53:56","Sensor_record_20170125_151552_AndroSensor.csv",550,27.2310756132,8,5,70,"RandomDecision",149.7709158727
"2017-02-20 17:54:05","Sensor_record_20170125_151552_AndroSensor.csv",550,28.4135420247,8,5,90,"RandomDecision",156.2744811357
"2017-02-20 17:54:14","Sensor_record_20170125_151552_AndroSensor.csv",550,27.2678621496,8,1,30,"RandomDecision",149.9732418229
"2017-02-20 17:54:23","Sensor_record_20170125_151552_AndroSensor.csv",550,27.055539585,8,1,50,"RandomDecision",148.8054677175
"2017-02-20 17:54:32","Sensor_record_20170125_151552_AndroSensor.csv",550,26.8774944263,8,1,70,"RandomDecision",147.8262193446
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,26.7344115211,8,1,90,"RandomDecision",147.0392633663
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,11.3485647999,2,20,30,"DeadReckoning",62.4171063996
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,63.9915817433,2,20,50,"DeadReckoning",351.9536995883
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,118.0012727675,2,20,70,"DeadReckoning",649.0070002211
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,172.0963445153,2,20,90,"DeadReckoning",946.5298948339
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,6.4017138736,2,10,30,"DeadReckoning",35.2094263046
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,55.5452484299,2,10,50,"DeadReckoning",305.4988663645
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,106.311460354,2,10,70,"DeadReckoning",584.7130319468
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,157.1360166617,2,10,90,"DeadReckoning",864.2480916395
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,3.4648809294,2,5,30,"DeadReckoning",19.0568451118
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,43.6216102737,2,5,50,"DeadReckoning",239.9188565051
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,89.7712768967,2,5,70,"DeadReckoning",493.742022932
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,135.9421257587,2,5,90,"DeadReckoning",747.6816916729
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,10.7221093208,2,1,30,"DeadReckoning",58.9716012644
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,30.8718787065,2,1,50,"DeadReckoning",169.7953328855
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,71.8278522338,2,1,70,"DeadReckoning",395.0531872858
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,112.8431314756,2,1,90,"DeadReckoning",620.6372231156
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,11.3485647999,4,20,30,"DeadReckoning",62.4171063996
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,63.9915817433,4,20,50,"DeadReckoning",351.9536995883
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,118.0012727675,4,20,70,"DeadReckoning",649.0070002211
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,172.0963445153,4,20,90,"DeadReckoning",946.5298948339
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,6.4017138736,4,10,30,"DeadReckoning",35.2094263046
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,55.5452484299,4,10,50,"DeadReckoning",305.4988663645
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,106.311460354,4,10,70,"DeadReckoning",584.7130319468
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,157.1360166617,4,10,90,"DeadReckoning",864.2480916395
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,3.4648809294,4,5,30,"DeadReckoning",19.0568451118
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,43.6216102737,4,5,50,"DeadReckoning",239.9188565051
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,89.7712768967,4,5,70,"DeadReckoning",493.742022932
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,135.9421257587,4,5,90,"DeadReckoning",747.6816916729
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,10.7221093208,4,1,30,"DeadReckoning",58.9716012644
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,30.8718787065,4,1,50,"DeadReckoning",169.7953328855
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,71.8278522338,4,1,70,"DeadReckoning",395.0531872858
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,112.8431314756,4,1,90,"DeadReckoning",620.6372231156
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,11.3485647999,8,20,30,"DeadReckoning",62.4171063996
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,63.9915817433,8,20,50,"DeadReckoning",351.9536995883
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,118.0012727675,8,20,70,"DeadReckoning",649.0070002211
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,172.0963445153,8,20,90,"DeadReckoning",946.5298948339
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,6.4017138736,8,10,30,"DeadReckoning",35.2094263046
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,55.5452484299,8,10,50,"DeadReckoning",305.4988663645
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,106.311460354,8,10,70,"DeadReckoning",584.7130319468
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,157.1360166617,8,10,90,"DeadReckoning",864.2480916395
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,3.4648809294,8,5,30,"DeadReckoning",19.0568451118
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,43.6216102737,8,5,50,"DeadReckoning",239.9188565051
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,89.7712768967,8,5,70,"DeadReckoning",493.742022932
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,135.9421257587,8,5,90,"DeadReckoning",747.6816916729
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,10.7221093208,8,1,30,"DeadReckoning",58.9716012644
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,30.8718787065,8,1,50,"DeadReckoning",169.7953328855
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,71.8278522338,8,1,70,"DeadReckoning",395.0531872858
"2017-02-20 17:54:41","Sensor_record_20170125_151552_AndroSensor.csv",550,112.8431314756,8,1,90,"DeadReckoning",620.6372231156
"2017-02-20 18:09:45","Sensor_record_20170125_152026_AndroSensor.csv",600,10.5609682943,2,20,30,"Backtrack",63.3658097656
"2017-02-20 18:09:48","Sensor_record_20170125_152026_AndroSensor.csv",600,10.5609682943,2,20,50,"Backtrack",63.3658097656
"2017-02-20 18:09:50","Sensor_record_20170125_152026_AndroSensor.csv",600,10.5609682943,2,20,70,"Backtrack",63.3658097656
"2017-02-20 18:09:52","Sensor_record_20170125_152026_AndroSensor.csv",600,10.5609682943,2,20,90,"Backtrack",63.3658097656
"2017-02-20 18:10:00","Sensor_record_20170125_152026_AndroSensor.csv",600,10.5609682943,2,10,30,"Backtrack",63.3658097656
"2017-02-20 18:10:06","Sensor_record_20170125_152026_AndroSensor.csv",600,10.5609682943,2,10,50,"Backtrack",63.3658097656
"2017-02-20 18:10:13","Sensor_record_20170125_152026_AndroSensor.csv",600,10.5609682943,2,10,70,"Backtrack",63.3658097656
"2017-02-20 18:10:22","Sensor_record_20170125_152026_AndroSensor.csv",600,10.5609682943,2,10,90,"Backtrack",63.3658097656
"2017-02-20 18:10:24","Sensor_record_20170125_152026_AndroSensor.csv",600,56.8733324965,2,5,30,"Backtrack",341.2399949793
"2017-02-20 18:10:27","Sensor_record_20170125_152026_AndroSensor.csv",600,56.8733324965,2,5,50,"Backtrack",341.2399949793
"2017-02-20 18:10:30","Sensor_record_20170125_152026_AndroSensor.csv",600,56.8733324965,2,5,70,"Backtrack",341.2399949793
"2017-02-20 18:10:32","Sensor_record_20170125_152026_AndroSensor.csv",600,56.8733324965,2,5,90,"Backtrack",341.2399949793
"2017-02-20 18:10:35","Sensor_record_20170125_152026_AndroSensor.csv",600,56.8733324965,2,1,30,"Backtrack",341.2399949793
"2017-02-20 18:10:39","Sensor_record_20170125_152026_AndroSensor.csv",600,56.8733324965,2,1,50,"Backtrack",341.2399949793
"2017-02-20 18:10:42","Sensor_record_20170125_152026_AndroSensor.csv",600,56.8733324965,2,1,70,"Backtrack",341.2399949793
"2017-02-20 18:10:45","Sensor_record_20170125_152026_AndroSensor.csv",600,56.8733324965,2,1,90,"Backtrack",341.2399949793
"2017-02-20 18:10:45","Sensor_record_20170125_152026_AndroSensor.csv",600,56.8733324965,4,20,30,"Backtrack",341.2399949793
"2017-02-20 18:10:46","Sensor_record_20170125_152026_AndroSensor.csv",600,56.8733324965,4,20,50,"Backtrack",341.2399949793
"2017-02-20 18:10:46","Sensor_record_20170125_152026_AndroSensor.csv",600,56.8733324965,4,20,70,"Backtrack",341.2399949793
"2017-02-20 18:10:46","Sensor_record_20170125_152026_AndroSensor.csv",600,56.8733324965,4,20,90,"Backtrack",341.2399949793
"2017-02-20 18:10:50","Sensor_record_20170125_152026_AndroSensor.csv",600,56.8733324965,4,10,30,"Backtrack",341.2399949793
"2017-02-20 18:10:53","Sensor_record_20170125_152026_AndroSensor.csv",600,56.8733324965,4,10,50,"Backtrack",341.2399949793
"2017-02-20 18:10:57","Sensor_record_20170125_152026_AndroSensor.csv",600,56.8733324965,4,10,70,"Backtrack",341.2399949793
"2017-02-20 18:11:00","Sensor_record_20170125_152026_AndroSensor.csv",600,56.8733324965,4,10,90,"Backtrack",341.2399949793
"2017-02-20 18:11:01","Sensor_record_20170125_152026_AndroSensor.csv",600,56.8733324965,4,5,30,"Backtrack",341.2399949793
"2017-02-20 18:11:01","Sensor_record_20170125_152026_AndroSensor.csv",600,56.8733324965,4,5,50,"Backtrack",341.2399949793
"2017-02-20 18:11:02","Sensor_record_20170125_152026_AndroSensor.csv",600,56.8733324965,4,5,70,"Backtrack",341.2399949793
"2017-02-20 18:11:02","Sensor_record_20170125_152026_AndroSensor.csv",600,56.8733324965,4,5,90,"Backtrack",341.2399949793
"2017-02-20 18:11:03","Sensor_record_20170125_152026_AndroSensor.csv",600,56.8733324965,4,1,30,"Backtrack",341.2399949793
"2017-02-20 18:11:03","Sensor_record_20170125_152026_AndroSensor.csv",600,56.8733324965,4,1,50,"Backtrack",341.2399949793
"2017-02-20 18:11:04","Sensor_record_20170125_152026_AndroSensor.csv",600,56.8733324965,4,1,70,"Backtrack",341.2399949793
"2017-02-20 18:11:04","Sensor_record_20170125_152026_AndroSensor.csv",600,56.8733324965,4,1,90,"Backtrack",341.2399949793
"2017-02-20 18:11:04","Sensor_record_20170125_152026_AndroSensor.csv",600,56.8733324965,8,20,30,"Backtrack",341.2399949793
"2017-02-20 18:11:05","Sensor_record_20170125_152026_AndroSensor.csv",600,56.8733324965,8,20,50,"Backtrack",341.2399949793
"2017-02-20 18:11:05","Sensor_record_20170125_152026_AndroSensor.csv",600,56.8733324965,8,20,70,"Backtrack",341.2399949793
"2017-02-20 18:11:05","Sensor_record_20170125_152026_AndroSensor.csv",600,56.8733324965,8,20,90,"Backtrack",341.2399949793
"2017-02-20 18:11:08","Sensor_record_20170125_152026_AndroSensor.csv",600,56.8733324965,8,10,30,"Backtrack",341.2399949793
"2017-02-20 18:11:11","Sensor_record_20170125_152026_AndroSensor.csv",600,56.8733324965,8,10,50,"Backtrack",341.2399949793
"2017-02-20 18:11:14","Sensor_record_20170125_152026_AndroSensor.csv",600,56.8733324965,8,10,70,"Backtrack",341.2399949793
"2017-02-20 18:11:16","Sensor_record_20170125_152026_AndroSensor.csv",600,56.8733324965,8,10,90,"Backtrack",341.2399949793
